Latitude,Longitude,Date,value
48.75,9.75,03.2011,2.517764298
48.75,9.75,04.2011,1.45606378
48.75,9.75,05.2011,0.90501073
48.75,9.75,06.2011,0.290592328
48.75,9.75,07.2011,0.861050013
48.75,9.75,08.2011,0.949748097
48.75,9.75,09.2011,2.345257923
48.75,9.75,10.2011,2.340890899
48.75,9.75,11.2011,2.08437545
48.75,9.75,12.2011,0.493349269
48.75,9.75,01.2012,1.363839146
48.75,9.75,02.2012,1.138775035
48.75,9.75,03.2012,1.158832478
48.75,9.75,04.2012,0.901821618
48.75,9.75,05.2012,1.005239347
48.75,9.75,06.2012,3.058342384
48.75,9.75,07.2012,1.084742967
48.75,9.75,08.2012,3.74192976
48.75,9.75,09.2012,1.39515034
48.75,9.75,10.2012,0.382364219
48.75,9.75,11.2012,1.308342586
48.75,9.75,12.2012,1.195725052
48.75,9.75,01.2013,1.671093322
48.75,9.75,02.2013,1.251155654
48.75,9.75,03.2013,1.306672802
48.75,9.75,04.2013,1.822751544
48.75,9.75,05.2013,0.995082113
48.75,9.75,06.2013,0.941389473
48.75,9.75,07.2013,1.135354614
48.75,9.75,08.2013,1.756439324
48.75,9.75,09.2013,0.57601617
48.75,9.75,10.2013,1.104641972
48.75,9.75,11.2013,4.799835838
48.75,9.75,12.2013,2.339920382
48.75,9.75,01.2014,3.448993874
48.75,9.75,02.2014,0.767030394
48.75,9.75,03.2014,0.416105279
48.75,9.75,04.2014,3.890373966
48.75,9.75,05.2014,1.766748395
48.75,9.75,06.2014,2.458836364
48.75,9.75,07.2014,2.216443291
48.75,9.75,08.2014,2.802532674
48.75,9.75,09.2014,1.909452504
48.75,9.75,10.2014,3.022305367
48.75,9.75,11.2014,2.213122487
48.75,9.75,12.2014,0.699482819
48.75,9.75,01.2015,1.727577091
48.75,9.75,02.2015,1.169562161
48.75,9.75,03.2015,0.428956848
48.75,9.75,04.2015,0.733779744
48.75,9.75,05.2015,0.408849565
48.75,9.75,06.2015,1.662835836
48.75,9.75,07.2015,0.695260883
48.75,9.75,08.2015,1.602167336
48.75,9.75,09.2015,1.100231154
48.75,9.75,10.2015,1.167159059
48.75,9.75,11.2015,3.328821097
48.75,9.75,12.2015,2.070032904
48.75,9.75,01.2016,2.135326404
48.75,9.75,02.2016,0.53484667
48.75,9.75,03.2016,0.653045403
48.75,9.75,04.2016,0.847664846
48.75,9.75,05.2016,1.057298222
48.75,9.75,06.2016,1.42342972
48.75,9.75,07.2016,1.092769191
48.75,9.75,08.2016,1.053383825
48.75,9.75,09.2016,2.151777891
48.75,9.75,10.2016,1.157453705
48.75,9.75,11.2016,1.675680487
48.75,9.75,12.2016,1.714050556
48.75,9.75,01.2017,1.034547641
48.75,9.75,02.2017,1.47788268
48.75,9.75,03.2017,0.809170703
48.75,9.75,04.2017,0.519508864
48.75,9.75,05.2017,1.644258754
48.75,10.5,01.2010,0.747764576
48.75,10.5,02.2010,0.864256647
48.75,10.5,03.2010,1.618904244
48.75,10.5,04.2010,1.819213975
48.75,10.5,05.2010,1.502663494
48.75,10.5,06.2010,2.021368207
48.75,10.5,07.2010,1.703915324
48.75,10.5,08.2010,1.397854235
48.75,10.5,09.2010,2.195031375
48.75,10.5,10.2010,1.520670441
48.75,10.5,11.2010,1.834667953
48.75,10.5,12.2010,1.184371239
48.75,10.5,01.2011,0.826091245
48.75,10.5,02.2011,0.56913036
48.75,10.5,03.2011,2.537591093
48.75,10.5,04.2011,1.54697213
48.75,10.5,05.2011,0.988897292
48.75,10.5,06.2011,0.300485405
48.75,10.5,07.2011,0.890912697
48.75,10.5,08.2011,1.012056773
48.75,10.5,09.2011,2.427449985
48.75,10.5,10.2011,2.289009864
48.75,10.5,11.2011,2.188109988
48.75,10.5,12.2011,0.39741361
48.75,10.5,01.2012,1.449933211
48.75,10.5,02.2012,1.007129875
48.75,10.5,03.2012,0.969512998
48.75,10.5,04.2012,0.740828777
48.75,10.5,05.2012,0.857954692
48.75,10.5,06.2012,3.189332192
48.75,10.5,07.2012,0.802329572
48.75,10.5,08.2012,3.88315527
48.75,10.5,09.2012,1.067373076
48.75,10.5,10.2012,0.459000116
48.75,10.5,11.2012,1.236645016
48.75,10.5,12.2012,1.256054645
48.75,10.5,01.2013,1.715250407
48.75,10.5,02.2013,1.533960767
48.75,10.5,03.2013,1.311784027
48.75,10.5,04.2013,1.765923445
48.75,10.5,05.2013,0.933776249
48.75,10.5,06.2013,0.946023971
48.75,10.5,07.2013,1.100594584
48.75,10.5,08.2013,1.742984244
48.75,10.5,09.2013,0.698724318
48.75,10.5,10.2013,0.998517099
48.75,10.5,11.2013,4.784412833
48.75,10.5,12.2013,2.060728394
48.75,10.5,01.2014,3.716212499
48.75,10.5,02.2014,0.566709878
48.75,10.5,03.2014,0.731570409
48.75,10.5,04.2014,4.014084074
48.75,10.5,05.2014,1.507377513
48.75,10.5,06.2014,2.414211435
48.75,10.5,07.2014,1.937415875
48.75,10.5,08.2014,2.790017005
48.75,10.5,09.2014,1.594732044
48.75,10.5,10.2014,3.039523262
48.75,10.5,11.2014,2.051552586
48.75,10.5,12.2014,0.74187322
48.75,10.5,01.2015,1.675316833
48.75,10.5,02.2015,1.148996993
48.75,10.5,03.2015,0.397194409
48.75,10.5,04.2015,0.592748245
48.75,10.5,05.2015,0.476427561
48.75,10.5,06.2015,1.655758437
48.75,10.5,07.2015,0.585862173
48.75,10.5,08.2015,1.664941677
48.75,10.5,09.2015,0.992100155
48.75,10.5,10.2015,1.056462114
48.75,10.5,11.2015,3.278713429
48.75,10.5,12.2015,1.781099476
48.75,10.5,01.2016,2.236195426
48.75,10.5,02.2016,0.404577164
48.75,10.5,03.2016,0.802851908
48.75,10.5,04.2016,0.877921231
48.75,10.5,05.2016,0.937869977
48.75,10.5,06.2016,1.682336373
48.75,10.5,07.2016,0.836176896
48.75,10.5,08.2016,1.101383397
48.75,10.5,09.2016,2.074874338
48.75,10.5,10.2016,1.112079715
48.75,10.5,11.2016,1.510892169
48.75,10.5,12.2016,1.8398229
48.75,10.5,01.2017,0.819466584
48.75,10.5,02.2017,1.709676497
48.75,10.5,03.2017,0.83096263
48.75,10.5,04.2017,0.647230844
48.75,10.5,05.2017,1.776210953
48.75,11.25,01.2010,0.670236824
48.75,11.25,02.2010,0.580956253
48.75,11.25,03.2010,1.358453217
48.75,11.25,04.2010,1.727467501
48.75,11.25,05.2010,1.526750763
48.75,11.25,06.2010,1.821643447
48.75,11.25,07.2010,1.460404973
48.75,11.25,08.2010,1.174339383
48.75,11.25,09.2010,2.097367013
48.75,11.25,10.2010,1.23172507
48.75,11.25,11.2010,1.603744953
48.75,11.25,12.2010,1.179682022
48.75,11.25,01.2011,0.820019299
48.75,11.25,02.2011,0.638700521
48.75,11.25,03.2011,2.423531747
48.75,11.25,04.2011,1.607776143
48.75,11.25,05.2011,1.03792872
48.75,11.25,06.2011,0.402249882
48.75,11.25,07.2011,0.952927996
48.75,11.25,08.2011,0.961120814
48.75,11.25,09.2011,2.339653079
48.75,11.25,10.2011,2.131903778
48.75,11.25,11.2011,2.158283197
48.75,11.25,12.2011,0.369192203
48.75,11.25,01.2012,1.406756011
48.75,11.25,02.2012,0.827932896
48.75,11.25,03.2012,0.682610393
48.75,11.25,04.2012,0.732371461
48.75,11.25,05.2012,0.724017494
48.75,11.25,06.2012,3.106306585
48.75,11.25,07.2012,0.530749459
48.75,11.25,08.2012,3.811005504
48.75,11.25,09.2012,0.767700059
48.75,11.25,10.2012,0.475598446
48.75,11.25,11.2012,1.173439798
48.75,11.25,12.2012,1.204328343
48.75,11.25,01.2013,1.728653073
48.75,11.25,02.2013,1.71133707
48.75,11.25,03.2013,1.239901629
48.75,11.25,04.2013,1.6545708
48.75,11.25,05.2013,0.810628833
48.75,11.25,06.2013,0.929050311
48.75,11.25,07.2013,0.978337819
48.75,11.25,08.2013,1.65197299
48.75,11.25,09.2013,0.96397136
48.75,11.25,10.2013,0.792564367
48.75,11.25,11.2013,4.514134229
48.75,11.25,12.2013,1.803305235
48.75,11.25,01.2014,3.799158279
48.75,11.25,02.2014,0.399163884
48.75,11.25,03.2014,0.956171237
48.75,11.25,04.2014,3.936872767
48.75,11.25,05.2014,1.335779874
48.75,11.25,06.2014,2.136480313
48.75,11.25,07.2014,1.682237499
48.75,11.25,08.2014,2.60386564
48.75,11.25,09.2014,1.277774103
48.75,11.25,10.2014,2.87609457
48.75,11.25,11.2014,1.868992969
48.75,11.25,12.2014,0.752938519
48.75,11.25,01.2015,1.557437816
48.75,11.25,02.2015,1.033290057
48.75,11.25,03.2015,0.376606839
48.75,11.25,04.2015,0.362170827
48.75,11.25,05.2015,0.530336562
48.75,11.25,06.2015,1.564107639
48.75,11.25,07.2015,0.451882567
48.75,11.25,08.2015,1.692307596
48.75,11.25,09.2015,0.809841116
48.75,11.25,10.2015,0.941296626
48.75,11.25,11.2015,3.036066145
48.75,11.25,12.2015,1.493677081
48.75,11.25,01.2016,2.160000458
48.75,11.25,02.2016,0.436093232
48.75,11.25,03.2016,0.88290993
48.75,11.25,04.2016,0.800190231
48.75,11.25,05.2016,0.885126802
48.75,11.25,06.2016,1.734132409
48.75,11.25,07.2016,0.616373231
48.75,11.25,08.2016,1.012437136
48.75,11.25,09.2016,1.908596664
48.75,11.25,10.2016,0.972720035
48.75,11.25,11.2016,1.357652925
48.75,11.25,12.2016,1.862203096
48.75,11.25,01.2017,0.627978695
48.75,11.25,02.2017,1.877413881
48.75,11.25,03.2017,0.84066375
48.75,11.25,04.2017,0.698222203
48.75,11.25,05.2017,1.781044404
48.75,12,01.2010,0.599928026
48.75,12,02.2010,0.283640826
48.75,12,03.2010,1.029026589
48.75,12,04.2010,1.504718275
48.75,12,05.2010,1.457291893
48.75,12,06.2010,1.499838372
48.75,12,07.2010,1.224507128
48.75,12,08.2010,0.79322224
48.75,12,09.2010,1.987081815
48.75,12,10.2010,0.828283477
48.75,12,11.2010,1.430168581
48.75,12,12.2010,1.100767377
48.75,12,01.2011,0.763603354
48.75,12,02.2011,0.615101175
48.75,12,03.2011,2.19984832
48.75,12,04.2011,1.650134842
48.75,12,05.2011,1.033220827
48.75,12,06.2011,0.42707956
48.75,12,07.2011,1.008353351
48.75,12,08.2011,0.789910339
48.75,12,09.2011,2.065887019
48.75,12,10.2011,1.899481096
48.75,12,11.2011,2.023616766
48.75,12,12.2011,0.33784261
48.75,12,01.2012,1.199725314
48.75,12,02.2012,0.650639608
48.75,12,03.2012,0.383796753
48.75,12,04.2012,0.961904707
48.75,12,05.2012,0.612438714
48.75,12,06.2012,2.840554448
48.75,12,07.2012,0.313168088
48.75,12,08.2012,3.555094115
48.75,12,09.2012,0.531757472
48.75,12,10.2012,0.421698697
48.75,12,11.2012,1.109720471
48.75,12,12.2012,1.024113281
48.75,12,01.2013,1.762989223
48.75,12,02.2013,1.749183909
48.75,12,03.2013,1.0634251
48.75,12,04.2013,1.539248849
48.75,12,05.2013,0.653783883
48.75,12,06.2013,0.921379183
48.75,12,07.2013,0.773198453
48.75,12,08.2013,1.514410178
48.75,12,09.2013,1.28257975
48.75,12,10.2013,0.536113693
48.75,12,11.2013,4.028822741
48.75,12,12.2013,1.582168186
48.75,12,01.2014,3.639075572
48.75,12,02.2014,0.310585104
48.75,12,03.2014,1.026652617
48.75,12,04.2014,3.707539742
48.75,12,05.2014,1.2515577
48.75,12,06.2014,1.703726794
48.75,12,07.2014,1.495350133
48.75,12,08.2014,2.316360237
48.75,12,09.2014,1.057167001
48.75,12,10.2014,2.581747374
48.75,12,11.2014,1.666609546
48.75,12,12.2014,0.710043489
48.75,12,01.2015,1.356450992
48.75,12,02.2015,0.851344861
48.75,12,03.2015,0.344464241
48.75,12,04.2015,0.164013171
48.75,12,05.2015,0.505081635
48.75,12,06.2015,1.416920256
48.75,12,07.2015,0.274546614
48.75,12,08.2015,1.65832526
48.75,12,09.2015,0.588443403
48.75,12,10.2015,0.837805082
48.75,12,11.2015,2.598445064
48.75,12,12.2015,1.226580321
48.75,12,01.2016,1.937760043
48.75,12,02.2016,0.555457602
48.75,12,03.2016,0.898070822
48.75,12,04.2016,0.645989429
48.75,12,05.2016,0.930216885
48.75,12,06.2016,1.642829692
48.75,12,07.2016,0.48321118
48.75,12,08.2016,0.850650645
48.75,12,09.2016,1.702266018
48.75,12,10.2016,0.762015674
48.75,12,11.2016,1.284720789
48.75,12,12.2016,1.78993011
48.75,12,01.2017,0.493573413
48.75,12,02.2017,1.957974944
48.75,12,03.2017,0.797404219
48.75,12,04.2017,0.674549235
48.75,12,05.2017,1.649819893
48.75,12.75,01.2010,0.486985022
48.75,12.75,02.2010,0.103488194
48.75,12.75,03.2010,0.970348727
48.75,12.75,04.2010,1.314845394
48.75,12.75,05.2010,1.36391601
48.75,12.75,06.2010,1.301059477
48.75,12.75,07.2010,1.210601928
48.75,12.75,08.2010,0.543954654
48.75,12.75,09.2010,2.022053125
48.75,12.75,10.2010,0.655696093
48.75,12.75,11.2010,1.390891058
48.75,12.75,12.2010,1.031948494
48.75,12.75,01.2011,0.659691425
48.75,12.75,02.2011,0.606849879
48.75,12.75,03.2011,2.07333373
48.75,12.75,04.2011,1.620790196
48.75,12.75,05.2011,1.011270398
48.75,12.75,06.2011,0.3578459
48.75,12.75,07.2011,0.987603019
48.75,12.75,08.2011,0.709226016
48.75,12.75,09.2011,1.868784286
48.75,12.75,10.2011,1.771595481
48.75,12.75,11.2011,1.918234856
48.75,12.75,12.2011,0.305208244
48.75,12.75,01.2012,1.047570977
48.75,12.75,02.2012,0.648133383
48.75,12.75,03.2012,0.340096751
48.75,12.75,04.2012,1.182142967
48.75,12.75,05.2012,0.671371805
48.75,12.75,06.2012,2.475862441
48.75,12.75,07.2012,0.321520675
48.75,12.75,08.2012,3.304320548
48.75,12.75,09.2012,0.443312179
48.75,12.75,10.2012,0.421517396
48.75,12.75,11.2012,1.118309147
48.75,12.75,12.2012,0.877854014
48.75,12.75,01.2013,1.888816668
48.75,12.75,02.2013,1.793798286
48.75,12.75,03.2013,0.966652688
48.75,12.75,04.2013,1.530696886
48.75,12.75,05.2013,0.658624711
48.75,12.75,06.2013,0.892960572
48.75,12.75,07.2013,0.582330916
48.75,12.75,08.2013,1.43074712
48.75,12.75,09.2013,1.38171884
48.75,12.75,10.2013,0.658597874
48.75,12.75,11.2013,3.599551854
48.75,12.75,12.2013,1.474038872
48.75,12.75,01.2014,3.438867982
48.75,12.75,02.2014,0.302617073
48.75,12.75,03.2014,1.095424927
48.75,12.75,04.2014,3.512513892
48.75,12.75,05.2014,1.329864711
48.75,12.75,06.2014,1.428770046
48.75,12.75,07.2014,1.515549987
48.75,12.75,08.2014,2.032022364
48.75,12.75,09.2014,1.014175562
48.75,12.75,10.2014,2.357174983
48.75,12.75,11.2014,1.679329982
48.75,12.75,12.2014,0.722157691
48.75,12.75,01.2015,1.227885888
48.75,12.75,02.2015,0.80153595
48.75,12.75,03.2015,0.310626393
48.75,12.75,04.2015,0.197002029
48.75,12.75,05.2015,0.43687982
48.75,12.75,06.2015,1.215517158
48.75,12.75,07.2015,0.224498964
48.75,12.75,08.2015,1.582351284
48.75,12.75,09.2015,0.468251412
48.75,12.75,10.2015,0.932392877
48.75,12.75,11.2015,2.177554661
48.75,12.75,12.2015,1.074679334
48.75,12.75,01.2016,1.880044281
48.75,12.75,02.2016,0.639181502
48.75,12.75,03.2016,0.959994479
48.75,12.75,04.2016,0.592682177
48.75,12.75,05.2016,0.95010514
48.75,12.75,06.2016,1.57260763
48.75,12.75,07.2016,0.489670054
48.75,12.75,08.2016,0.71370771
48.75,12.75,09.2016,1.524296783
48.75,12.75,10.2016,0.612721421
48.75,12.75,11.2016,1.325373962
48.75,12.75,12.2016,1.696684417
48.75,12.75,01.2017,0.447580536
48.75,12.75,02.2017,2.012685306
48.75,12.75,03.2017,0.666080024
48.75,12.75,04.2017,0.549827399
48.75,12.75,05.2017,1.528911799
48.75,13.5,01.2010,0.480351788
48.75,13.5,02.2010,0.093796341
48.75,13.5,03.2010,1.084178179
48.75,13.5,04.2010,1.199402723
48.75,13.5,05.2010,1.452239306
48.75,13.5,06.2010,1.394408577
48.75,13.5,07.2010,1.249144231
48.75,13.5,08.2010,0.508355329
48.75,13.5,09.2010,2.094725283
48.75,13.5,10.2010,0.75003727
48.75,13.5,11.2010,1.469031842
48.75,13.5,12.2010,1.13465652
48.75,13.5,01.2011,0.644673901
48.75,13.5,02.2011,0.661803964
48.75,13.5,03.2011,2.048702264
48.75,13.5,04.2011,1.616648457
48.75,13.5,05.2011,1.12735476
48.75,13.5,06.2011,0.34417705
48.75,13.5,07.2011,0.954136595
48.75,13.5,08.2011,0.796867328
48.75,13.5,09.2011,1.820581812
48.75,13.5,10.2011,1.788282522
48.75,13.5,11.2011,1.890398716
48.75,13.5,12.2011,0.32005379
48.75,13.5,01.2012,1.09517028
48.75,13.5,02.2012,0.619771138
48.75,13.5,03.2012,0.440330419
48.75,13.5,04.2012,1.311327515
48.75,13.5,05.2012,0.855891416
48.75,13.5,06.2012,2.317057074
48.75,13.5,07.2012,0.404812541
48.75,13.5,08.2012,3.232955057
48.75,13.5,09.2012,0.287960506
48.75,13.5,10.2012,0.468407099
48.75,13.5,11.2012,1.218613447
48.75,13.5,12.2012,0.837757656
48.75,13.5,01.2013,2.111872721
48.75,13.5,02.2013,1.91642883
48.75,13.5,03.2013,1.037107527
48.75,13.5,04.2013,1.501348163
48.75,13.5,05.2013,0.802452405
48.75,13.5,06.2013,0.838243539
48.75,13.5,07.2013,0.498285648
48.75,13.5,08.2013,1.408115278
48.75,13.5,09.2013,1.294551932
48.75,13.5,10.2013,0.879940469
48.75,13.5,11.2013,3.453903522
48.75,13.5,12.2013,1.352775907
48.75,13.5,01.2014,3.386220945
48.75,13.5,02.2014,0.288785512
48.75,13.5,03.2014,1.332441039
48.75,13.5,04.2014,3.599553081
48.75,13.5,05.2014,1.506803995
48.75,13.5,06.2014,1.50098512
48.75,13.5,07.2014,1.51804802
48.75,13.5,08.2014,1.976672602
48.75,13.5,09.2014,0.992063462
48.75,13.5,10.2014,2.270447222
48.75,13.5,11.2014,1.760981602
48.75,13.5,12.2014,0.783381084
48.75,13.5,01.2015,1.228245084
48.75,13.5,02.2015,0.893170028
48.75,13.5,03.2015,0.418264971
48.75,13.5,04.2015,0.236598706
48.75,13.5,05.2015,0.514031774
48.75,13.5,06.2015,1.055471765
48.75,13.5,07.2015,0.330377535
48.75,13.5,08.2015,1.580627392
48.75,13.5,09.2015,0.531318584
48.75,13.5,10.2015,1.124581186
48.75,13.5,11.2015,2.003338755
48.75,13.5,12.2015,0.941461382
48.75,13.5,01.2016,1.95635486
48.75,13.5,02.2016,0.806004549
48.75,13.5,03.2016,1.024028974
48.75,13.5,04.2016,0.682477323
48.75,13.5,05.2016,0.872438373
48.75,13.5,06.2016,1.708906951
48.75,13.5,07.2016,0.478267532
48.75,13.5,08.2016,0.789056728
48.75,13.5,09.2016,1.419194365
48.75,13.5,10.2016,0.658397963
48.75,13.5,11.2016,1.384155026
48.75,13.5,12.2016,1.745076641
48.75,13.5,01.2017,0.318170321
48.75,13.5,02.2017,2.11352082
48.75,13.5,03.2017,0.746058489
48.75,13.5,04.2017,0.460552913
48.75,13.5,05.2017,1.557145118
48.75,14.25,01.2010,0.525732278
48.75,14.25,02.2010,0.231116285
48.75,14.25,03.2010,1.271007277
48.75,14.25,04.2010,1.167839257
48.75,14.25,05.2010,1.668735008
48.75,14.25,06.2010,1.687728178
48.75,14.25,07.2010,1.220406011
48.75,14.25,08.2010,0.594513144
48.75,14.25,09.2010,2.150291147
48.75,14.25,10.2010,0.97290388
48.75,14.25,11.2010,1.59632334
48.75,14.25,12.2010,1.372352305
48.75,14.25,01.2011,0.692949968
48.75,14.25,02.2011,0.76604282
48.75,14.25,03.2011,2.094768967
48.75,14.25,04.2011,1.614831052
48.75,14.25,05.2011,1.323793595
48.75,14.25,06.2011,0.401520438
48.75,14.25,07.2011,0.887778083
48.75,14.25,08.2011,0.93599761
48.75,14.25,09.2011,1.892429005
48.75,14.25,10.2011,1.82825297
48.75,14.25,11.2011,1.957765901
48.75,14.25,12.2011,0.361127543
48.75,14.25,01.2012,1.290730995
48.75,14.25,02.2012,0.524290402
48.75,14.25,03.2012,0.666309743
48.75,14.25,04.2012,1.376972683
48.75,14.25,05.2012,1.187756907
48.75,14.25,06.2012,2.334371068
48.75,14.25,07.2012,0.560357268
48.75,14.25,08.2012,3.283008297
48.75,14.25,09.2012,0.095328718
48.75,14.25,10.2012,0.571710789
48.75,14.25,11.2012,1.378026791
48.75,14.25,12.2012,0.908415157
48.75,14.25,01.2013,2.357304478
48.75,14.25,02.2013,2.098656739
48.75,14.25,03.2013,1.213122396
48.75,14.25,04.2013,1.43178479
48.75,14.25,05.2013,1.055080233
48.75,14.25,06.2013,0.773589977
48.75,14.25,07.2013,0.572030159
48.75,14.25,08.2013,1.426742629
48.75,14.25,09.2013,1.040872904
48.75,14.25,10.2013,1.08631618
48.75,14.25,11.2013,3.571473669
48.75,14.25,12.2013,1.207421239
48.75,14.25,01.2014,3.503612359
48.75,14.25,02.2014,0.362461246
48.75,14.25,03.2014,1.774318073
48.75,14.25,04.2014,3.890670844
48.75,14.25,05.2014,1.726271684
48.75,14.25,06.2014,1.831731479
48.75,14.25,07.2014,1.461046707
48.75,14.25,08.2014,2.083466757
48.75,14.25,09.2014,0.906727711
48.75,14.25,10.2014,2.27991467
48.75,14.25,11.2014,1.843501398
48.75,14.25,12.2014,0.889260659
48.75,14.25,01.2015,1.357653283
48.75,14.25,02.2015,1.047318581
48.75,14.25,03.2015,0.643073802
48.75,14.25,04.2015,0.201889516
48.75,14.25,05.2015,0.713743929
48.75,14.25,06.2015,0.911835266
48.75,14.25,07.2015,0.558542199
48.75,14.25,08.2015,1.621598939
48.75,14.25,09.2015,0.737685453
48.75,14.25,10.2015,1.333679136
48.75,14.25,11.2015,2.00454153
48.75,14.25,12.2015,0.772671969
48.75,14.25,01.2016,2.122548264
48.75,14.25,02.2016,1.018667887
48.75,14.25,03.2016,1.1319891
48.75,14.25,04.2016,0.967355574
48.75,14.25,05.2016,0.675232805
48.75,14.25,06.2016,2.039534596
48.75,14.25,07.2016,0.426757958
48.75,14.25,08.2016,0.972912098
48.75,14.25,09.2016,1.335161351
48.75,14.25,10.2016,0.812937117
48.75,14.25,11.2016,1.441318271
48.75,14.25,12.2016,1.924921244
48.75,14.25,01.2017,0.095924337
48.75,14.25,02.2017,2.257846062
48.75,14.25,03.2017,1.000103154
48.75,14.25,04.2017,0.441478305
48.75,14.25,05.2017,1.688077115
48,6,01.2010,0.482201041
48,6,02.2010,1.159654187
48,6,03.2010,2.26116012
48,6,04.2010,1.934770335
48,6,05.2010,0.078537331
48,6,06.2010,1.218417481
48,6,07.2010,2.741761278
48,6,08.2010,1.333115964
48,6,09.2010,2.697102141
48,6,10.2010,2.21403839
48,6,11.2010,3.711089558
48,6,12.2010,1.463626149
48,6,01.2011,0.550144894
48,6,02.2011,0.567645993
48,6,03.2011,1.926564786
48,6,04.2011,1.009196449
48,6,05.2011,0.598605345
48,6,06.2011,0.49796444
48,6,07.2011,1.21800425
48,6,08.2011,0.746853478
48,6,09.2011,1.72665416
48,6,10.2011,2.288982378
48,6,11.2011,1.240907922
48,6,12.2011,0.885416297
48,6,01.2012,0.721888292
48,6,02.2012,0.906446653
48,6,03.2012,1.525756466
48,6,04.2012,0.929321815
48,6,05.2012,2.074988282
48,6,06.2012,1.868700912
48,6,07.2012,1.000194662
48,6,08.2012,2.422573652
48,6,09.2012,1.743887301
48,6,10.2012,0.262814912
48,6,11.2012,1.217447946
48,6,12.2012,0.592242069
48,6,01.2013,1.355260398
48,6,02.2013,0.049385356
48,6,03.2013,1.149098589
48,6,04.2013,1.51477156
48,6,05.2013,1.004937244
48,6,06.2013,0.711136739
48,6,07.2013,0.98153872
48,6,08.2013,1.548826853
48,6,09.2013,0.756615929
48,6,10.2013,1.117580224
48,6,11.2013,3.579486562
48,6,12.2013,2.370703829
48,6,01.2014,1.931397153
48,6,02.2014,0.751647828
48,6,03.2014,0.981359252
48,6,04.2014,2.767013201
48,6,05.2014,2.202081647
48,6,06.2014,1.477392659
48,6,07.2014,3.108089916
48,6,08.2014,2.056697431
48,6,09.2014,2.447048659
48,6,10.2014,2.058286309
48,6,11.2014,2.480907047
48,6,12.2014,0.688576679
48,6,01.2015,1.657531965
48,6,02.2015,0.912536153
48,6,03.2015,0.700383945
48,6,04.2015,0.680767492
48,6,05.2015,0.516748686
48,6,06.2015,1.461979305
48,6,07.2015,0.801411016
48,6,08.2015,1.583660821
48,6,09.2015,1.143723014
48,6,10.2015,1.647576466
48,6,11.2015,2.871654139
48,6,12.2015,2.459989912
48,6,01.2016,1.0146694
48,6,02.2016,1.205169113
48,6,03.2016,0.346196241
48,6,04.2016,0.851439089
48,6,05.2016,1.423564061
48,6,06.2016,0.452111452
48,6,07.2016,0.945916142
48,6,08.2016,0.059418075
48,6,09.2016,1.762012268
48,6,10.2016,0.962225609
48,6,11.2016,1.873462659
48,6,12.2016,1.040080453
48,6,01.2017,1.210068836
48,6,02.2017,0.997067689
48,6,03.2017,1.529280863
48,6,04.2017,0.538610889
48,6,05.2017,1.305981331
48,6.75,01.2010,0.501557348
48,6.75,02.2010,1.153588535
48,6.75,03.2010,1.924405163
48,6.75,04.2010,1.693357923
48,6.75,05.2010,0.168233766
48,6.75,06.2010,1.273390052
48,6.75,07.2010,2.38721973
48,6.75,08.2010,1.343806209
48,6.75,09.2010,2.299128527
48,6.75,10.2010,2.054963037
48,6.75,11.2010,3.12139911
48,6.75,12.2010,1.440057207
48,6.75,01.2011,0.58890872
48,6.75,02.2011,0.586210949
48,6.75,03.2011,1.99007224
48,6.75,04.2011,1.024183936
48,6.75,05.2011,0.55972487
48,6.75,06.2011,0.431506136
48,6.75,07.2011,0.927792534
48,6.75,08.2011,0.635843564
48,6.75,09.2011,1.69396393
48,6.75,10.2011,2.225269855
48,6.75,11.2011,1.249288373
48,6.75,12.2011,0.823885871
48,6.75,01.2012,0.757426368
48,6.75,02.2012,0.867538795
48,6.75,03.2012,1.274150636
48,6.75,04.2012,0.793404371
48,6.75,05.2012,1.530844202
48,6.75,06.2012,1.876726702
48,6.75,07.2012,0.991547624
48,6.75,08.2012,2.520845615
48,6.75,09.2012,1.726264314
48,6.75,10.2012,0.161340387
48,6.75,11.2012,1.203490965
48,6.75,12.2012,0.690398611
48,6.75,01.2013,1.295958123
48,6.75,02.2013,0.257439245
48,6.75,03.2013,1.177473238
48,6.75,04.2013,1.483507564
48,6.75,05.2013,0.980985952
48,6.75,06.2013,0.628950978
48,6.75,07.2013,0.88044013
48,6.75,08.2013,1.452732344
48,6.75,09.2013,0.612432127
48,6.75,10.2013,0.931044219
48,6.75,11.2013,3.539411959
48,6.75,12.2013,2.400898672
48,6.75,01.2014,1.972542456
48,6.75,02.2014,0.87044698
48,6.75,03.2014,0.920463766
48,6.75,04.2014,2.689381358
48,6.75,05.2014,2.088838218
48,6.75,06.2014,1.476185252
48,6.75,07.2014,2.653619566
48,6.75,08.2014,1.996618935
48,6.75,09.2014,2.21371058
48,6.75,10.2014,2.152546409
48,6.75,11.2014,2.419833061
48,6.75,12.2014,0.667085972
48,6.75,01.2015,1.622243215
48,6.75,02.2015,0.87363745
48,6.75,03.2015,0.700986389
48,6.75,04.2015,0.649250333
48,6.75,05.2015,0.455325309
48,6.75,06.2015,1.396721363
48,6.75,07.2015,0.853872115
48,6.75,08.2015,1.283217654
48,6.75,09.2015,1.206244555
48,6.75,10.2015,1.438389187
48,6.75,11.2015,2.783260039
48,6.75,12.2015,2.35355849
48,6.75,01.2016,1.103528127
